IgnoreStatement,IncludeSC,IncludeSCname,IncludeRate,IncludeRateName,IncludeRatePeriodNumber,IncludeSeasonName,ExcludeMap,IncludeMap,Geo,statementCharge/chargeName,typeCode,type,docNumber,dpsCaseNumber,datePublished,effectivePeriod/startDate,effectivePeriod/expectedEndDate,statementCharge/servicePeriod/startDate,statementCharge/servicePeriod/expectedEndDate,dpsCompanyId,dpsPscNumber,serviceType,iedrOrgAbbreviation,statementCharge/chargesComponent,statementCharge/chargeValue,measurementDefinition/unitOfMeasure,measurementDefinition/measurementSource,measurementInterval/mode,measurementInterval/kind,measurementInterval/per,measurementDefinition/calculationMethod,sourceURL,dataDownloadURL,generalRuleRefs
,12,Multiple Dwelling - Space Heating,5,rate 5,,,,SC12,"H,I,J",Electric Vehicle Make Ready Surcharge,EVS,Electric Vehicle Statement,5,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,0.02,kW,demand,PERIOD,MONTH,1,by_variable_utility_settings,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5CCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.1
,13,Bulk Power - Housing Developments,,,,,,SC13,"H,I,J",Electric Vehicle Make Ready Surcharge,EVS,Electric Vehicle Statement,5,15-E-0751,5/17/24,6/1/24,,6/1/24,,3569014,10,Electric,CED,delivery,188.67,,,PERIOD,MONTH,1,by_billing_cycle,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825845,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%28%21%5CCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.1
1,,,,,,,,,"H,I,J",,GRT,Revenue Tax Surcharge,29,,5/15/24,5/31/24,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2825805,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJK%29%20%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,30
1,,,,,,,,,"H,I,J",,ICAP,Installed Capacity Payment,5,,10/3/13,11/1/13,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2774085,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%23%5FJ%3B%26%21LCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
1,,,,,,,,,"H,I,J",,LIC,Low Income Customer Affordability Assistance Program (LICAAP) Discounts,4,14-M-0565,11/1/23,12/1/23,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2823331,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5E%2A%3B%2C%21%3CCK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,
,,,,,,,SC11,All,"H,I,J",Monthly Adjustment Clause,MAC,Monthly Adjustment Clause,154,,10/29/24,11/1/24,12/1/24,11/1/24,12/1/24,3569014,10,Electric,CED,delivery,0.00976,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827549,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%20L%23K4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.1
,,,,,,,SC11,All,"H,I,J",MAC reconciliation for the month of October 2024,MAC ADJ,Monthly Adjustment Clause Adj,154,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,delivery,0.000148,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827721,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%26%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.1
,,,,,,,SC11,All,"H,I,J",Uncollectible-bill Expense,MAC ADJ,Monthly Adjustment Clause Adj,154,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,delivery,0.000054,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827721,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%26%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.1
,,,,,,,SC11,All,"H,I,J",Transition Adjustment,MAC ADJ,Monthly Adjustment Clause Adj,154,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,delivery,0.000007,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827721,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%26%21%2C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,26.1
1,,,,,,,,,"H,I,J",,MCPI,Managed Charging Participation,2,22-E-0236,2/1/24,2/2/24,,6/1/24,,3569014,10,Electric,CED,delivery,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2824685,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EJ%5B%2D%21%5CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,10.12
,1,,,,,,,SC1,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.00331,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,2,,,,,,,SC2,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.002372,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,5,,,,,,,SC5,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.000864,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,6,,,,,,,SC6,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.000864,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,8,,,,,,,SC8,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.000864,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,9,,,,,,,SC9,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.000864,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,12,,,,,,,SC12,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.000864,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,13,,,,,,,SC13,"H,I,J",Total Merchant Function Charge,MFC,Merchant Function Charge,158,,10/29/24,11/1/24,,10/29/24,11/1/24,3569014,10,Electric,CED,supply,0.000864,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827567,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZK%2E%21%2CSK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.3
,,,,,,,,Residential,J,Adjustment Factor - MSC I,MSC ADJ,Monthly Supply Charge Adjustment,156,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,supply,-0.01032,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2828127,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%26%21%3C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.2
,,,,,,,,Residential,"H,I",Adjustment Factor - MSC I,MSC ADJ,Monthly Supply Charge Adjustment,156,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,supply,-0.001749,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2828127,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%26%21%3C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.2
,,,,,,,,NonResidential,J,Adjustment Factor - MSC I,MSC ADJ,Monthly Supply Charge Adjustment,156,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,supply,-0.010048,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2828127,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%26%21%3C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.2
,,,,,,,,NonResidential,"H,I",Adjustment Factor - MSC I,MSC ADJ,Monthly Supply Charge Adjustment,156,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,supply,-0.001477,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2828127,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%26%21%3C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.2
,,,,,,,,All,"H,I,J",Adjustment Factor - MSC II,MSC ADJ,Monthly Supply Charge Adjustment,156,,11/4/24,11/7/24,,10/1/24,11/1/24,3569014,10,Electric,CED,supply,0.006796,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2828127,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%26%21%3C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,25.2
,1,Residential and Religious,1,rate 1,,,,SC1,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.0354,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,1,rate 5,,,,SC1,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.0354,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,2,rate 2,1,Base,,SC1,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.08516,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,3,rate 3,1,Base,,SC1,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,4,rate 4,1,Base,,SC1,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.14426,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,2,General - Small,1,,,,,SC2,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.02005,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,2,General - Small,3,,,,,SC2,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.02005,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,2,General - Small,2,,1,Base,,SC2,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.04245,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,6,Public and Private Street Lighting,,,,,,SC6,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.00049,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,1EO,rate 1 Energy Only,,,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.01256,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,3EO,rate 3 Energy Only,,,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.04245,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,1,rate 1,,,,SC1,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.01126,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,1,rate 5,,,,SC1,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.01126,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,2,rate 2,1,Base,,SC1,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.02709,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,3,rate 3,1,Base,,SC1,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,1,Residential and Religious,4,rate 4,1,Base,,SC1,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.04589,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,2,General - Small,1,,,,,SC2,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.00638,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,2,General - Small,3,,,,,SC2,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.00638,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,2,General - Small,2,,1,Base,,SC2,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.0135,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,6,Public and Private Street Lighting,,,,,,SC6,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.00015,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,1EO,rate 1 Energy Only,,,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.004,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
